date,y_true,n_train,pred_ar_benchmark,pred_elasticnet,pred_lightgbm
2009-10-31,0.5139109531214852,257,0.09391891888276722,-0.26688244903086245,0.05959738733297147
2009-11-30,0.4790252582028909,258,0.2101446038040982,-0.35961301680000335,0.10402301198541566
2009-12-31,0.4190542021283179,259,0.26858983047336027,-0.4232410705720313,0.17559553367187491
2010-01-31,0.3637336505323441,260,0.40856294351972156,-0.003722680934863415,0.22761605497394075
2010-02-28,0.3207337562348085,261,0.7187413305988423,0.4166440912701136,0.24925779424841238
2010-03-31,0.25040165947368065,262,0.7724094267507533,0.5158010848018127,0.2557855519956793
2010-04-30,0.19295807435292867,263,0.5857693501887431,0.33545570119484935,0.2759896879965988
2010-05-31,0.14163688973633692,264,0.3432540512781567,0.3179626862968044,0.194978301900743
2010-06-30,0.1215292434043147,265,0.016477128689867004,0.16693281263223242,-0.017554576973152627
2010-07-31,0.13480203788271572,266,0.03743222219613504,0.21444414393228428,0.10103160522991103
2010-08-31,0.11231615876120626,267,0.018976530915581463,0.15865742069121516,-0.0835388751602567
2010-09-30,0.08793064560078556,268,-0.0114532671347954,0.13049592970810997,-0.01586595040315746
2010-10-31,0.044143864304523994,269,0.014204083151021632,0.14339867640944817,0.18352183827834861
2010-11-30,0.021862081861586224,270,-0.05409687077033948,0.048068707610661995,0.04303493778182914
2010-12-31,0.0031045567989418377,271,-0.05607440609801605,0.029726491626527615,-0.03238043878245105
2011-01-31,-0.010481825752049811,272,-0.03505976857840058,0.03756584326731861,-0.0395294223317341
2011-02-28,-0.019265297146218163,273,0.043064130477872845,0.1203038705923421,0.21452830988846555
2011-03-31,-0.015233693615805621,274,0.14247114042032663,0.18833011199954514,0.1400206696433255
2011-04-30,-0.015082680797770198,275,0.07728245269563218,0.04138216357871444,-0.0036118569527693245
2011-05-31,-0.02731669954300786,276,0.04700904990915487,0.06574074401303184,-0.0018272282505677776
2011-06-30,-0.05253535487123173,277,-0.0037044739972537932,-0.05773488644685011,0.03872216573058375
2011-07-31,-0.08859053523287419,278,0.027646021421876568,0.004804406468340003,0.030491903508760902
2011-08-31,-0.07097825744125907,279,0.044627015230184836,0.008098614301723608,0.057741490203182325
2011-09-30,-0.08036158955513062,280,0.05442640282373116,0.019856141261979363,0.08991155147899621
2011-10-31,-0.02919156226375086,281,0.06591960233541425,0.04152439804291136,0.08180049685795379
2011-11-30,-0.03344763590573219,282,0.09678112054016885,0.12053050049972784,0.03034981786604786
2011-12-31,-0.02096904996727711,283,0.09540498129145343,0.12945475755070968,0.057500629976096534
2012-01-31,-0.022953210723049677,284,0.06409800381624739,0.07595337341817945,0.09778926310240113
2012-02-29,-0.03126877872572009,285,0.024137577362971452,0.03526678522951941,0.04704857188973044
2012-03-31,-0.03873497676977211,286,-0.014009403253095423,0.06809168273495536,0.03795628834934251
2012-04-30,-0.022018324092836106,287,0.09762861965023667,0.13060841806474924,0.026211458248794537
2012-05-31,0.011585042080701546,288,0.06860517492312908,0.07484940524367238,-0.03464817859794052
2012-06-30,0.03787271393012981,289,0.19125997604530204,0.1322199245967924,0.04972971233792981
2012-07-31,0.042675618810700255,290,0.10659237763463052,0.06360562422669964,0.06942370570676605
2012-08-31,0.01321025344207527,291,0.11260649407213726,0.08474552565406189,-0.0420719063927474
2012-09-30,0.008827287795973637,292,0.09013623781231532,0.09704770043018511,-0.003951650646680464
2012-10-31,-0.018197295786021694,293,0.06614209359826813,0.10150862931430994,0.06506152887836442
2012-11-30,0.012075940191593748,294,0.062093589027988824,0.13277259034839037,0.1066879071448826
2012-12-31,0.0212244853174528,295,0.11746050514699803,0.18599033971224888,0.09194916508031592
2013-01-31,0.0511154916278469,296,0.17432280126868951,0.18230139293559347,0.10109009235148815
2013-02-28,0.06842519697666649,297,0.17340976485127624,0.12044468307927743,0.0867598105322758
2013-03-31,0.08224605060900436,298,0.12414179540681666,0.09845087777839819,0.1378540419794204
2013-04-30,0.07330127335255021,299,0.03277961385919297,0.047320694388232984,0.22858590954280145
2013-05-31,0.06577465082076772,300,0.06341952563411023,0.13516392164726365,0.12327139307106326
2013-06-30,0.07724968386399467,301,0.02556116019327808,0.10959931161621544,0.1860967152756893
2013-07-31,0.08721309405283661,302,0.13731630221750074,0.2405621292534492,0.24613032246147154
2013-08-31,0.12121152372591171,303,0.130712834178495,0.1761250000603101,0.13231958422289267
2013-09-30,0.11349026022577968,304,0.1653267274366647,0.2697280609727297,0.2786552936034296
2013-10-31,0.11485674491925191,305,0.15596300829947263,0.23727481172628104,0.15244913556470827
2013-11-30,0.08658236826965315,306,0.14256053824912202,0.22318436084190038,0.09258440665833498
2013-12-31,0.10285232522977705,307,0.09079369112127128,0.15412572383131945,0.11071249856396623
2014-01-31,0.10172121333464568,308,0.07809823288157566,0.16231053812728477,0.16329242410335246
2014-02-28,0.10042699969376567,309,0.12205379561516107,0.1155956742733939,0.06083248748230795
2014-03-31,0.08872967305078894,310,0.13264474364161097,0.08550000648936729,0.08843383445337266
2014-04-30,0.09587323724943242,311,0.18878036597462206,0.0868655026847005,0.09125416350501239
2014-05-31,0.09506621441187635,312,0.11559827034710102,0.07363613892820463,0.08060726709223381
2014-06-30,0.09305986453358694,313,0.107579142571883,0.1147897922586531,0.051607367421842236
2014-07-31,0.0872838223052963,314,0.0471555574999565,0.12028359670359982,0.1196622644262779
2014-08-31,0.06518838293853468,315,0.12351706581629757,0.16972335809749123,0.1469694489425942
2014-09-30,0.0594467550266502,316,0.1165015089207643,0.14174085290467497,0.07376355113059083
2014-10-31,0.04640699632377254,317,0.10305747060300868,0.1261839569149705,0.058438775690106574
2014-11-30,0.04770028484090427,318,0.07970872813835858,0.13091373202874995,0.09483524673629726
2014-12-31,0.020100622032943383,319,0.11352758802514201,0.14122827333338842,0.06877029914794569
2015-01-31,-0.009263927038122621,320,0.10905850093119616,0.09374565223180127,0.01818406346567192
2015-02-28,-0.024807400691140735,321,0.10022313243781267,0.08124314666379961,0.04983799300913615
2015-03-31,-0.028137915951580328,322,0.09066687545646655,0.030900640928064355,0.03771407530248098
2015-04-30,-0.023939274651859854,323,0.04990981939715095,0.03426803832986505,0.03267011561033347
2015-05-31,-0.030015848742691587,324,0.07208876592416233,0.04125516456307794,0.042631170375183505
2015-06-30,-0.05179172160500756,325,0.06533644551165928,0.04433609433227215,0.009973636330484082
2015-07-31,-0.05794526365006292,326,0.08931227186612387,0.06532256062106437,0.049582972517760025
2015-08-31,-0.059772746664073284,327,0.03359517642599912,0.01988358891622849,0.008912562836558594
2015-09-30,-0.055896060632685485,328,0.004266280515962589,0.03818512451472088,0.03156664877028127
2015-10-31,-0.060638278261961,329,0.028667575410039392,0.0663599375273021,0.04239230041391547
2015-11-30,-0.07343594656975805,330,0.06145786085366769,0.09162845554678956,0.024515670173695797
2015-12-31,-0.057471398914689,331,0.08481241370524398,0.10264013416322114,0.006099155317512298
2016-01-31,-0.02656836196001544,332,0.06650360313003094,0.07071090338085109,0.008530136214975859
2016-02-29,0.011917939459896498,333,0.022286300934543916,0.0009030482942730123,-0.017649938001525013
2016-03-31,0.035930233195255123,334,0.04277008768564012,0.04010484182053349,0.04716683333248819
2016-04-30,0.05020375262118626,335,0.061612255776520616,0.04440962373546729,0.031245232866482064
2016-05-31,0.07408607850623428,336,0.07580515982677644,0.0861782592484731,0.05669270619880753
2016-06-30,0.12277758605556621,337,0.06015944236757771,0.07970997614490866,0.05187833222265901
2016-07-31,0.13946918370265227,338,0.03456834925251024,0.09671427062445359,0.055111595762334833
2016-08-31,0.1648300971965615,339,0.09212608919015532,0.1478156817921093,0.13437912726785697
2016-09-30,0.1791804032165225,340,0.14812837497980885,0.17322970448709607,0.09828624381296686
2016-10-31,0.20846885685921457,341,0.18034844537486489,0.19771955576461586,0.10388349128180809
2016-11-30,0.22843450131677234,342,0.16007845440763996,0.15631760815323448,0.13219075957463344
2016-12-31,0.23670910427805114,343,0.13371120160349556,0.17397604447188858,0.10361967913562622
2017-01-31,0.23971788309204878,344,0.15309456452410508,0.15103062578775253,0.1356843110197414
2017-02-28,0.23906286349282269,345,0.22163912905561425,0.17327780743647075,0.19034660091873432
2017-03-31,0.22156444827246657,346,0.17530575526822176,0.1333136906592437,0.161065523407902
2017-04-30,0.21898600323526818,347,0.17765964584784083,0.1437973269920334,0.20197469178385483
2017-05-31,0.21501545690246493,348,0.16515054483627617,0.17627917670747986,0.21599465781465196
2017-06-30,0.2250249482279456,349,0.19522176810387648,0.16089247635890636,0.15131297298312132
2017-07-31,0.22722144758496965,350,0.19043441509738218,0.1881848549591431,0.20975057905895578
2017-08-31,0.21013877837752726,351,0.16202057979143591,0.15399455462879583,0.11656594423152072
2017-09-30,0.20304466035569058,352,0.14475674337936334,0.16340376128806433,0.09885419163005849
2017-10-31,0.20221433703797742,353,0.13413806919458957,0.19657683024109188,0.18153008235658386
2017-11-30,0.21029583103366023,354,0.09357988421199875,0.15939816717096508,0.09046026256532089
2017-12-31,0.20485151939610358,355,0.1128523668013498,0.19176586739650903,0.1198521821730719
2018-01-31,0.17454727717612295,356,0.11889363743144349,0.1648190371515698,0.1681563407042137
2018-02-28,0.16297945652942447,357,0.14889859142595352,0.15852648659984428,0.1538784130537968
2018-03-31,0.15777402504198124,358,0.1425880685910358,0.09960514851546781,0.14584451700974746
2018-04-30,0.13530018708209335,359,0.09428360509526146,0.057531182211341056,0.13968471274577898
2018-05-31,0.09071039163812511,360,0.10079343014653319,0.1045876765278185,0.11152415682900192
2018-06-30,0.0061617402203568705,361,0.12008465316809501,0.12781015172596438,0.23308529215407892
2018-07-31,-0.05652887164031006,362,0.14444918380635202,0.1154266201408414,0.13906727270039965
2018-08-31,-0.10598970131033036,363,0.12157057839686368,0.09325579720450414,0.20786706406937017
2018-09-30,-0.12088531548295423,364,0.05569570947658578,0.050182417701212255,0.1351415099249224
2018-10-31,-0.13733313754469623,365,0.07560697625838017,0.08608528953293189,0.053261418296920784
2018-11-30,-0.14681930882415262,366,0.09965350338635184,0.08137719344508929,0.11599287174485232
2018-12-31,-0.16422745429118513,367,0.06338790930577146,0.03522365154543132,-0.007300757748767161
2019-01-31,-0.15080136977261904,368,-0.003110574329770563,-0.0018058712971971147,-0.008034424900958709
2019-02-28,-0.15074549830363249,369,-0.11814364040140929,-0.07946281826190249,-0.10486190991960713
2019-03-31,-0.140152302674438,370,-0.11352585657920232,-0.07509541737196966,-0.04610735137048226
2019-04-30,-0.12512190455057326,371,-0.0840439990605286,-0.03748289109198069,-0.04490898779045772
2019-05-31,-0.10357295849448189,372,-0.00867795344234848,-0.0021121197113019574,-0.0380425544187252
2019-06-30,-0.053600637371253534,373,0.006803092189208576,0.03089434932503017,0.010222499578126409
2019-07-31,-0.003871350890065406,374,0.018733416060560094,0.07424381834842862,0.07321124413742912
2019-08-31,0.0503233530002436,375,0.002841787642546903,0.058339799979488856,0.08535020195794439
2019-09-30,0.06855239195149854,376,0.06353866057189164,0.12185589798618073,0.12414823647883752
2019-10-31,0.05955104637975639,377,0.05539334732647411,0.09422763803336577,0.12783113678595281
2019-11-30,0.04589083937861149,378,0.07171240746697499,0.14047263703459345,0.145641757157133
2019-12-31,0.049239243028666335,379,0.09035129007012034,0.14461402529837694,0.14974849604127505
2020-01-31,0.05014667281812524,380,0.11170608193736892,0.1013395872600895,0.10885171817621504
2020-02-29,0.05346242279963653,381,0.18596963057150176,0.1089798287319997,0.17328785985779493
2020-03-31,0.05731356107137109,382,0.2144929903506431,0.07735353520794122,0.10401022466398717
2020-04-30,0.06836333732623712,383,0.2365815001824249,0.10407775361853897,0.08601009030315807
2020-05-31,0.09196824780009183,384,0.16873814641672497,0.1079689117175028,0.1581219710614377
2020-06-30,0.09553714476364816,385,0.08770725246827968,0.04432689593334407,0.11098395046971653
2020-07-31,0.13257989147988813,386,0.055626712654390426,0.08159605116243132,0.10935895613302278
2020-08-31,0.14824780287995898,387,0.08713774416275771,0.12565820405189068,0.18670611266672918
2020-09-30,0.17963657304724023,388,0.09296818665895244,0.18332254764770728,0.20901723149205925
2020-10-31,0.22314028831522825,389,0.09779780625153635,0.15168025455915585,0.15247653483030105
2020-11-30,0.270515513392225,390,0.1009614496561628,0.1457803453529785,0.2179871015819156
2020-12-31,0.30096633912416526,391,0.11817869980199927,0.1815638185737291,0.21048835134904373
2021-01-31,0.2963481522047726,392,0.15315576750421186,0.2003653400318529,0.27834536261977955
2021-02-28,0.30092628724974557,393,0.1206748617044591,0.14047298167537786,0.1893283074812761
2021-03-31,0.28110627087044615,394,0.18503883584487224,0.18688361977646165,0.22671414691425726
2021-04-30,0.24842269970259467,395,0.16494616856388078,0.1164344074435432,0.1967578901401819
2021-05-31,0.24489792030120694,396,0.19246935481159663,0.1660846719409178,0.1695574492628009
2021-06-30,0.2833154003548932,397,0.23580254106079973,0.2591611609390724,0.21403843027458683
2021-07-31,0.2675387283228232,398,0.2627892709633016,0.25336998183935194,0.2639578913838662
2021-08-31,0.26228566891921146,399,0.23819774511963293,0.21514453945707146,0.17567010423071217
2021-09-30,0.23030412486281215,400,0.15553352700891626,0.1414778211565243,0.14612861581059403
2021-10-31,0.21144298461263467,401,0.15331826350801253,0.16915486971857763,0.17731015131501593
2021-11-30,0.17654908837377392,402,0.103031669086876,0.1452505822636571,0.15370417930889713
2021-12-31,0.11857106295164122,403,0.05501589544950856,0.0966450956557536,0.04190688475397584
2022-01-31,0.07299830501123372,404,0.10541394433699156,0.10223182602107636,0.17120218421221617
2022-02-28,-0.0017957910499231122,405,0.21822071024520415,0.10376164116258088,0.13415287858074576
2022-03-31,-0.030424890234208468,406,0.13061680061080566,0.03785511198660617,0.05826730426008828
2022-04-30,-0.044644631946299196,407,0.11906842922489061,0.04639563990767468,0.0801751051505417
2022-05-31,-0.09012943425277142,408,0.061066261470374125,0.025888904295513673,0.019556130512689854
2022-06-30,-0.14252404325930035,409,0.06767457656159803,-0.034218355308534246,-0.03348763126788468
2022-07-31,-0.1852652129712764,410,0.03409229895662034,0.030750331525249905,-0.0393112081297165
2022-08-31,-0.20664038930062112,411,-0.03573559953132979,-0.06154921365906177,-0.08142074595992176
2022-09-30,-0.21244294045356316,412,-0.035563322228724006,-0.0429047203842602,-0.067909602045602
2022-10-31,-0.21270083804218498,413,-0.1054948391413516,-0.09443738071993692,-0.20978366059927256
2022-11-30,-0.2026059320776029,414,-0.03530417927788958,-0.013251955508026311,-0.1404196580138587
2022-12-31,-0.1580683393002219,415,0.016016479913625883,0.006768681467449134,-0.1666402472080612
2023-01-31,-0.11777975089970227,416,-0.043754886882566,-0.05834328355627161,-0.16635832573900403
2023-02-28,-0.06754553715504796,417,-0.08712433369738065,-0.03497663516495232,-0.09616048485498145
2023-03-31,-0.04495871544545749,418,-0.08427005111465094,-0.00556479109107702,-0.05302286485571783
2023-04-30,-0.007174528955895321,419,-0.04040945014060897,-0.014723171138278104,-0.017308141188111126
2023-05-31,0.05266174328932993,420,0.00419713180992258,0.005795634317087586,0.0524123556590976
2023-06-30,0.11595643104530606,421,0.02734260105181173,0.07973720426527289,0.09590199473793348
2023-07-31,0.16015117559821457,422,0.0556390100881194,0.0825446274355691,0.1473808576651925
2023-08-31,0.18135916584177014,423,0.1437676039710444,0.11864211120938488,0.1556348642029113
2023-09-30,0.1809317111868225,424,0.16692026173602884,0.06776993645292391,0.09162948157270134
2023-10-31,0.17724045908615582,425,0.19884098234801242,0.06143248082509567,0.12796952026748926
2023-11-30,0.19533670900274758,426,0.15229079482503413,0.09067817782064412,0.05344333509685145
2023-12-31,0.1861986771335784,427,0.17515221436535502,0.14351004894489794,0.10291435449136677
2024-01-31,0.19081221912498725,428,0.23946353071596696,0.16195113774375902,0.1516760922257371
2024-02-29,0.21005724337870224,429,0.2764157300199849,0.19025658728364364,0.1330028269808473
2024-03-31,0.23666730650607093,430,0.2515341037904214,0.1881866982798115,0.16529777300440948
2024-04-30,0.2262684609113219,431,0.1966329050722297,0.17954745716110343,0.20981144928431025
2024-05-31,0.20923198371494167,432,0.1344933425520152,0.16740386900556448,0.12057737486185502
2024-06-30,0.18202319509948572,433,0.10976469035177605,0.15648953085759995,0.09726687030105412
2024-07-31,0.17837617447890342,434,0.15355908534625567,0.16799262434725848,0.1188158209801824
2024-08-31,0.17024264228413144,435,0.10904111061454459,0.07353514843094926,0.12253970326791924
2024-09-30,0.18053947022520989,436,0.12357514393331621,0.10800319394754257,0.08566888473038937
2024-10-31,0.20690584150917912,437,0.16311783524781767,0.15074270035785617,0.09997223101318388
2024-11-30,0.2002102550021838,438,0.19501922421185447,0.1688258603143205,0.11090322274713693
2024-12-31,0.19987940515734293,439,0.12327894008772632,0.08969755171273577,0.09767113131636979
2025-01-31,0.21320283107099836,440,0.08298078918606522,0.09274837287115188,0.03392620219608141
2025-02-28,0.22659797069996035,441,0.04707398585189134,0.017307542383905528,0.026049462303565512
2025-03-31,0.2596719477862197,442,0.08718353246162507,-0.0038884786698076823,-0.02599386647681324
2025-04-30,0.2792890369438181,443,0.09019191436819488,-0.024213721011843797,-0.008569235587127688
2025-05-31,0.3331949815551072,444,0.13098229435503136,0.062423372908029025,0.043229104130225286
2025-06-30,0.3843343311151033,445,0.18070331642872262,0.14959536350402178,0.0578867062453275
