date,y_true,n_train,pred_ar_benchmark,pred_elasticnet,pred_lightgbm
2007-10-31,0.0480588452904005,239,0.10272115421899011,0.07236220480070185,0.06353197905263978
2007-11-30,0.02554285032742909,240,0.08437486957250144,-0.03839339509907383,0.05057373448853736
2007-12-31,0.02466015567012425,241,0.037345856090550744,0.08912456533928934,0.07983577534859565
2008-01-31,-0.00044625047639623716,242,-0.0020333248923742244,0.01603154741293253,0.03237088443734934
2008-02-29,0.010200354995293148,243,0.02765021764548061,0.018003195601541358,0.019197038122740043
2008-03-31,0.028173126541467752,244,-0.01927636521852963,-4.384147024555363e-06,0.009009095054810068
2008-04-30,0.04082523923726278,245,0.027234947009477116,0.017158511335776352,0.001499259117317888
2008-05-31,0.05653748857443919,246,0.07088466982413241,0.07400697302602635,0.07776397315700836
2008-06-30,0.08007741733572526,247,0.06945559662083314,0.03329283757015601,0.019305578552780187
2008-07-31,0.07677925187093093,248,0.08481592579998885,0.0648063837705677,0.05131658622960888
2008-08-31,0.05471772679029496,249,0.11938406543861302,0.09650934453094434,0.07603375037334749
2008-09-30,0.015703791839226655,250,0.08123947405597627,0.03178052369787636,0.06259769498845619
2008-10-31,-0.02323459668933281,251,0.024619656364555598,0.007284369745792316,0.03139768429648313
2008-11-30,-0.09747623154107876,252,-0.03471060907051822,-0.010495537323140652,-0.014884756480644254
2008-12-31,-0.21880073131940747,253,-0.07177279471625875,-0.11485186411385079,-0.1588636836308951
2009-01-31,-0.2880817833134196,254,-0.18490188516933415,-0.24328087837434886,-0.2402282457517308
2009-02-28,-0.30637459919112664,255,-0.37369572263616757,-0.34590608229404085,-0.2666896086080925
2009-03-31,-0.3042465376227339,256,-0.3722012026980582,-0.34590735609923035,-0.32078010705065263
2009-04-30,-0.24895052736256507,257,-0.2892347818606142,-0.21367054303390998,-0.3221946872086297
2009-05-31,-0.22173612025191858,258,-0.2554800436309972,-0.25000287237911595,-0.3303303582215761
2009-06-30,-0.18937497118518565,259,-0.13547647199668422,-0.095979687505197,-0.19721363134746767
2009-07-31,-0.1695558957538721,260,-0.13865412925787224,-0.14184714887638808,-0.2523249628628632
2009-08-31,-0.1466081822000178,261,-0.12296815016882802,-0.1838007650051237,-0.25735364325486504
2009-09-30,-0.08703524953268016,262,-0.1138579161106427,-0.04599792612132292,-0.10617877373843886
2009-10-31,-0.023469948736117074,263,-0.09424219978466802,-0.07566905783868283,-0.11409437938593348
2009-11-30,0.08832111962385536,264,0.016180549931432343,-0.04597149522822601,-0.08949240642688223
2009-12-31,0.28853541492892476,265,0.08969956798806311,0.13797073351783018,0.16009904848642723
2010-01-31,0.4650272774046367,266,0.2528573118175266,0.24365007590896187,0.24743321590578676
2010-02-28,0.5720932256221436,267,0.5755731076827805,0.4179293281919082,0.3548334192497139
2010-03-31,0.5972846446661593,268,0.7186307189161306,0.5981186270925589,0.3995836408681783
2010-04-30,0.5139109531214852,269,0.6914585361955858,0.4774047761485181,0.41876570414201814
2010-05-31,0.4790252582028909,270,0.5786443720855217,0.5178498042984848,0.4614793808794128
2010-06-30,0.4190542021283179,271,0.33215527357378516,0.40587393808636896,0.4247240144157415
2010-07-31,0.3637336505323441,272,0.3691549426553639,0.4093994605528981,0.4478016383262141
2010-08-31,0.3207337562348085,273,0.3160063756933543,0.3418444186102465,0.3914691330546642
2010-09-30,0.25040165947368065,274,0.25447882397467136,0.25185301349911854,0.32515504981035215
2010-10-31,0.19295807435292867,275,0.24341160002074536,0.2764859080914541,0.3232194636642499
2010-11-30,0.14163688973633692,276,0.1391950517279194,0.17591931045311668,0.18798717553138028
2010-12-31,0.1215292434043147,277,0.09819586562259912,0.09915001377219979,0.08073969767679151
2011-01-31,0.13480203788271572,278,0.07124460817261027,0.127611613916701,0.14710816147309616
2011-02-28,0.11231615876120626,279,0.0970767336316656,0.12296235322296512,0.1321175495136569
2011-03-31,0.08793064560078556,280,0.16394663831973966,0.13049627446675072,0.13693573581107765
2011-04-30,0.044143864304523994,281,0.0872576552169884,0.06798633568772491,0.09754389060046323
2011-05-31,0.021862081861586224,282,0.046387694319485445,0.07195231258200988,0.10179148454926018
2011-06-30,0.0031045567989418377,283,-0.012592316327030478,0.022582283821136695,0.009661440061428158
2011-07-31,-0.010481825752049811,284,-0.003541312320907066,-0.0007792823675849686,0.01768025963191754
2011-08-31,-0.019265297146218163,285,-0.006151882625600968,0.021149335297632174,0.023195496274540293
2011-09-30,-0.015233693615805621,286,-0.015820933473075262,-0.02884532025100628,-0.011473032227143803
2011-10-31,-0.015082680797770198,287,-0.01644916363080684,-0.02227292038888075,0.015686118750509778
2011-11-30,-0.02731669954300786,288,0.005952780100697348,0.040170718324913604,0.04574553658085213
2011-12-31,-0.05253535487123173,289,0.0012054105511764331,-0.00808526683782039,0.004313090792318061
2012-01-31,-0.08859053523287419,290,-0.03267186670198175,-0.06142164841802242,-0.0378994803350852
2012-02-29,-0.07097825744125907,291,-0.07622502079173389,-0.04346813261630722,-0.04275859868544965
2012-03-31,-0.08036158955513062,292,-0.12431427373757406,-0.09187785001774489,-0.08833295199150641
2012-04-30,-0.02919156226375086,293,-0.026238234922091166,0.00587648892163449,0.029019874334847595
2012-05-31,-0.03344763590573219,294,-0.06328138995912226,-0.04162026370149133,-0.01836924423737884
2012-06-30,-0.02096904996727711,295,0.05533685075106768,0.025656139176540874,0.032530479064361295
2012-07-31,-0.022953210723049677,296,-0.014053944493902699,-0.007314961801210787,-0.004517943484895302
2012-08-31,-0.03126877872572009,297,-0.0034773821248879986,-0.01876115395600761,-0.01796023775145194
2012-09-30,-0.03873497676977211,298,-0.009024548677783233,0.017942950606747513,-0.0020810785845699373
2012-10-31,-0.022018324092836106,299,-0.03370542538192693,-0.035244467224403164,-0.04336645950369169
2012-11-30,0.011585042080701546,300,-0.036486840628314386,-0.026336257395620483,-0.04978248723030076
2012-12-31,0.03787271393012981,301,0.016335047143032695,0.07009621579947464,0.01707663109211073
2013-01-31,0.042675618810700255,302,0.0765689651152075,0.05817938807930472,0.017688158669082417
2013-02-28,0.01321025344207527,303,0.08610369807743508,0.013419989425331846,0.00850898752631928
2013-03-31,0.008827287795973637,304,0.05245236708805792,0.045956759173318165,0.038281006535561685
2013-04-30,-0.018197295786021694,305,-0.027425012496140717,-0.011740664256294747,0.0030707331930694597
2013-05-31,0.012075940191593748,306,0.004897112853847247,0.013459065222572161,0.04705466827611189
2013-06-30,0.0212244853174528,307,-0.03876381974700349,0.00873022049495814,0.04924175818909909
2013-07-31,0.0511154916278469,308,0.06222755680725571,0.06600997646624379,0.07407503749315895
2013-08-31,0.06842519697666649,309,0.05662167389121808,0.031987660958266106,0.01441203960214277
2013-09-30,0.08224605060900436,310,0.09431401911595373,0.0809473961521037,0.08546337020265493
2013-10-31,0.07330127335255021,311,0.1015806486649427,0.10876489627552334,0.07180354153880014
2013-11-30,0.06577465082076772,312,0.10039350759911148,0.06309203434576198,0.033851694513029065
2013-12-31,0.07724968386399467,313,0.06160639774839591,0.05910883725932121,0.05900686663987
2014-01-31,0.08721309405283661,314,0.053069865400523115,0.087269461485954,0.0784797422859136
2014-02-28,0.12121152372591171,315,0.09836263191471183,0.08913995357214799,0.059215943707313846
2014-03-31,0.11349026022577968,316,0.10859758632410405,0.08320250131436271,0.0639329808846412
2014-04-30,0.11485674491925191,317,0.16902473772009652,0.180300742150237,0.15919466250161315
2014-05-31,0.08658236826965315,318,0.1060056868938519,0.07396778159903084,0.04883816371554608
2014-06-30,0.10285232522977705,319,0.10518055868154724,0.08675397299425877,0.09927868404130243
2014-07-31,0.10172121333464568,320,0.049745911908506364,0.10037092382142065,0.10709016330993808
2014-08-31,0.10042699969376567,321,0.12113583249561002,0.11052893359679977,0.13181719772219877
2014-09-30,0.08872967305078894,322,0.11228449178435977,0.08655613194050284,0.10065654691668893
2014-10-31,0.09587323724943242,323,0.09443849169469558,0.09752893747059634,0.12138820402854412
2014-11-30,0.09506621441187635,324,0.07376258583255779,0.08553818815000788,0.1063061449820657
2014-12-31,0.09305986453358694,325,0.10553501371603327,0.10418054257784874,0.09796346402411259
2015-01-31,0.0872838223052963,326,0.10014726535792536,0.09678027065304026,0.08229548825194023
2015-02-28,0.06518838293853468,327,0.08948680811963183,0.07794090672639464,0.06578329605258496
2015-03-31,0.0594467550266502,328,0.08084204301280981,0.09075018495741458,0.0551220470977766
2015-04-30,0.04640699632377254,329,0.03650537801892177,0.04050436877853944,0.00416317143903456
2015-05-31,0.04770028484090427,330,0.05276005397686278,0.06631982693146322,0.007014597746549102
2015-06-30,0.020100622032943383,331,0.038382758305468334,0.05794904542614045,-0.01764237224573783
2015-07-31,-0.009263927038122621,332,0.054181875672898325,0.0456767132544071,-0.009475340598093993
2015-08-31,-0.024807400691140735,333,-0.007827964206904785,0.005590555390322438,-0.0595639757000966
2015-09-30,-0.028137915951580328,334,-0.04730674243811775,-0.016730801386058147,-0.09131261197210697
2015-10-31,-0.023939274651859854,335,-0.03333667755315195,0.005872648570983033,-0.057780358157847926
2015-11-30,-0.030015848742691587,336,-0.015297590433432609,-0.0036217612534070326,-0.061778427386360364
2015-12-31,-0.05179172160500756,337,-0.0018919246156858596,-0.005372040228668343,-0.05665847118611239
2016-01-31,-0.05794526365006292,338,-0.0242020021168494,-0.010635070127399643,-0.07767057794101179
2016-02-29,-0.059772746664073284,339,-0.07112850914661396,-0.053239059100423106,-0.11454675304261797
2016-03-31,-0.055896060632685485,340,-0.054377853502902224,-0.020244268763610934,-0.03154139093357085
2016-04-30,-0.060638278261961,341,-0.042204207278984,-0.013621256921022049,-0.02005169176141767
2016-05-31,-0.07343594656975805,342,-0.03401742063883839,-0.04731614753297614,-0.007111758044847538
2016-06-30,-0.057471398914689,343,-0.050841312134086956,-0.03386472069011766,-0.005113267891028844
2016-07-31,-0.02656836196001544,344,-0.07760613831112625,-0.04742793412494245,-0.011452045109251253
2016-08-31,0.011917939459896498,345,-0.020548380104086945,-0.011615645127889707,4.202994171580886e-05
2016-09-30,0.035930233195255123,346,0.03733354662451735,0.045856264819111994,0.07556619447326547
2016-10-31,0.05020375262118626,347,0.07834211711643878,0.046282677234884384,0.04960053391099667
2016-11-30,0.07408607850623428,348,0.07669636313150505,0.04515717727406582,0.06989627768880217
2016-12-31,0.12277758605556621,349,0.07046308568301213,0.07994544285132363,0.10683270308702453
2017-01-31,0.13946918370265227,350,0.10806638863763286,0.1071394506442489,0.08231043667951603
2017-02-28,0.1648300971965615,351,0.19280210998291122,0.16149364602662664,0.16065360815150484
2017-03-31,0.1791804032165225,352,0.16375058942788953,0.11855820739699319,0.14404629118277476
2017-04-30,0.20846885685921457,353,0.1863948061819441,0.168644723873469,0.166178542324124
2017-05-31,0.22843450131677234,354,0.1937916909620968,0.20272565373135787,0.22083050180562092
2017-06-30,0.23670910427805114,355,0.23734507488770368,0.21139643874544717,0.21737134068377326
2017-07-31,0.23971788309204878,356,0.24792514245484026,0.24373663888047503,0.21199211834764978
2017-08-31,0.23906286349282269,357,0.2326964861481058,0.22706593206145875,0.18795189184222763
2017-09-30,0.22156444827246657,358,0.22794767235172447,0.2209843323203453,0.19152920563755071
2017-10-31,0.21898600323526818,359,0.22401064549241534,0.2448254406221811,0.22060690901993138
2017-11-30,0.21501545690246493,360,0.18434296932089195,0.20165082688071118,0.1534753289570309
2017-12-31,0.2250249482279456,361,0.2011508243796527,0.1937301747662168,0.2124133796533944
2018-01-31,0.22722144758496965,362,0.20298928474412153,0.20571860959674834,0.24658483282250668
2018-02-28,0.21013877837752726,363,0.22811096039026946,0.19593786793836354,0.21777636972625833
2018-03-31,0.20304466035569058,364,0.22213784236757256,0.20031323047287514,0.22355254959090196
2018-04-30,0.20221433703797742,365,0.17356476427424022,0.1624998619812934,0.17665056187978087
2018-05-31,0.21029583103366023,366,0.179777070034901,0.1809195990923902,0.18880766012384012
2018-06-30,0.20485151939610358,367,0.19513774388668087,0.19801059360193662,0.20933573090163082
2018-07-31,0.17454727717612295,368,0.2139515771116602,0.1866698751546661,0.1938643393280377
2018-08-31,0.16297945652942447,369,0.18974433178069,0.17108696914186755,0.2127652089838209
2018-09-30,0.15777402504198124,370,0.12135448661726154,0.12311281324693822,0.14028731586739976
2018-10-31,0.13530018708209335,371,0.13645780600631585,0.15764573438760374,0.19377756962256007
2018-11-30,0.09071039163812511,372,0.15100556193974124,0.15628301298441274,0.16073301152899688
2018-12-31,0.0061617402203568705,373,0.10209089417498161,0.06932696434569505,0.03047605964693585
2019-01-31,-0.05652887164031006,374,0.024895466475974785,0.04481613093113901,0.04124440415640802
2019-02-28,-0.10598970131033036,375,-0.1093577389012076,-0.04761500683717308,-0.059080831541689645
2019-03-31,-0.12088531548295423,376,-0.13720648503435195,-0.09279456458941582,-0.15700833652142976
2019-04-30,-0.13733313754469623,377,-0.1490679338137087,-0.0782793805276834,-0.15269810382280324
2019-05-31,-0.14681930882415262,378,-0.11531849826653925,-0.08226418326976091,-0.11440836871298632
2019-06-30,-0.16422745429118513,379,-0.12901506214481637,-0.13361825061171245,-0.13470755246546787
2019-07-31,-0.15080136977261904,380,-0.1362404424397895,-0.10500961800990426,-0.12542490562260888
2019-08-31,-0.15074549830363249,381,-0.1617312022999637,-0.12549207766267587,-0.13586696010981544
2019-09-30,-0.140152302674438,382,-0.1082050916802371,-0.09986190838578915,-0.11933679813784955
2019-10-31,-0.12512190455057326,383,-0.12000759812482548,-0.1061345444751075,-0.11145453285356002
2019-11-30,-0.10357295849448189,384,-0.10518307053234857,-0.09900943303960198,-0.10295908182781205
2019-12-31,-0.053600637371253534,385,-0.0798095365137427,-0.06028949188893465,-0.029461681938881906
2020-01-31,-0.003871350890065406,386,-0.052767229276887526,-0.0513604142724669,-0.012585379411972169
2020-02-29,0.0503233530002436,387,0.0338665803444834,0.02405398980391138,0.025167615075438104
2020-03-31,0.06855239195149854,388,0.08248774320061457,0.07047887761316615,0.060133475891453084
2020-04-30,0.05955104637975639,389,0.13128288607306898,0.0730110806740865,0.04914387661019187
2020-05-31,0.04589083937861149,390,0.0968444170908822,0.06334780590241446,0.07001777166991291
2020-06-30,0.049239243028666335,391,0.04113770577850889,0.047541599808408656,0.055529204398974595
2020-07-31,0.05014667281812524,392,0.02535614466939101,0.03904375339999849,0.056117016425149505
2020-08-31,0.05346242279963653,393,0.05852458392210152,0.07077322529007626,0.0955173204034221
2020-09-30,0.05731356107137109,394,0.060073161095024405,0.05016688838216959,0.09582867529283358
2020-10-31,0.06836333732623712,395,0.061940095064199584,0.04849393585669458,0.09516729237829581
2020-11-30,0.09196824780009183,396,0.0673190052891388,0.0800297582465782,0.12602288885185306
2020-12-31,0.09553714476364816,397,0.08727915140216688,0.07971212110935677,0.15472440854171354
2021-01-31,0.13257989147988813,398,0.12806500215603828,0.10731352363750488,0.1599887615357913
2021-02-28,0.14824780287995898,399,0.10275045257750616,0.0881267714277714,0.15404899165478755
2021-03-31,0.17963657304724023,400,0.17827217421837135,0.17978120156712785,0.2398349742774066
2021-04-30,0.22314028831522825,401,0.1723990299973493,0.15054599373904878,0.1973511837981388
2021-05-31,0.270515513392225,402,0.2116473738820185,0.16326709167514716,0.22146782944235582
2021-06-30,0.30096633912416526,403,0.276799273223544,0.2952146015294681,0.3816209350932901
2021-07-31,0.2963481522047726,404,0.32374087099150806,0.2701332574783945,0.3848044945153313
2021-08-31,0.30092628724974557,405,0.3248065218277011,0.2329228788513447,0.31275305965692163
2021-09-30,0.28110627087044615,406,0.2657755671220067,0.2809271331412876,0.34331381334711275
2021-10-31,0.24842269970259467,407,0.2808160140087224,0.2801641297806434,0.33333211657108963
2021-11-30,0.24489792030120694,408,0.2376007124008397,0.18948315550700784,0.24956649462601305
2021-12-31,0.2833154003548932,409,0.18238971239798202,0.19689904743175915,0.22609024469535993
2022-01-31,0.2675387283228232,410,0.225119788097116,0.27268141612315944,0.2890379493252442
2022-02-28,0.26228566891921146,411,0.3292990371476068,0.28529710559470645,0.2735537308232249
2022-03-31,0.23030412486281215,412,0.23740404517964822,0.15585287692601424,0.18358570707037175
2022-04-30,0.21144298461263467,413,0.22784541705635847,0.2575844836658776,0.2719861890243378
2022-05-31,0.17654908837377392,414,0.17537382026063825,0.20566824677736836,0.22154087610296525
2022-06-30,0.11857106295164122,415,0.16959171761100134,0.11101378666007061,0.1019728159266468
2022-07-31,0.07299830501123372,416,0.12350320489335864,0.16067154815793966,0.17726304330611203
2022-08-31,-0.0017957910499231122,417,0.031952981167851016,0.06282622833658169,0.02962248353113445
2022-09-30,-0.030424890234208468,418,0.007868228889946344,-0.006656057805229723,-0.019026846545923064
2022-10-31,-0.044644631946299196,419,-0.09416177970467045,-0.03137111125033226,-0.05201735944770936
2022-11-30,-0.09012943425277142,420,-0.06256142947115191,-0.013793564069961683,-0.02068671996988391
2022-12-31,-0.14252404325930035,421,-0.039289521188358295,-0.04655085394449608,-0.07772550188928783
2023-01-31,-0.1852652129712764,422,-0.13336188642621272,-0.14289222999791146,-0.1320962594920842
2023-02-28,-0.20664038930062112,423,-0.19967213496863556,-0.143062715902202,-0.13534517280885658
2023-03-31,-0.21244294045356316,424,-0.21876664544383304,-0.16407444068881874,-0.11063522709020458
2023-04-30,-0.21270083804218498,425,-0.20484266252868238,-0.19880674265018622,-0.14026965474972058
2023-05-31,-0.2026059320776029,426,-0.18604962206699474,-0.15805346663551062,-0.11140502287336226
2023-06-30,-0.1580683393002219,427,-0.1799139701069002,-0.16403558932962858,-0.13374896549183618
2023-07-31,-0.11777975089970227,428,-0.1581407743803736,-0.17178110234901522,-0.15936775195100722
2023-08-31,-0.06754553715504796,429,-0.0678026739503516,-0.04487665006217427,-0.06488635110946636
2023-09-30,-0.04495871544545749,430,-0.03315285092277326,-0.05388714258896023,-0.028903199127788298
2023-10-31,-0.007174528955895321,431,0.01859910824612228,-0.05149484815652025,-0.019147499581958372
2023-11-30,0.05266174328932993,432,0.0025600172064764587,0.014284814760999645,0.030192954626843366
2023-12-31,0.11595643104530606,433,0.051022430550619176,0.053663556209249556,0.06404333184793572
2024-01-31,0.16015117559821457,434,0.14525926864436947,0.10825443649075184,0.11165279145782757
2024-02-29,0.18135916584177014,435,0.20822194317566983,0.17357445879730854,0.18199850972603218
2024-03-31,0.1809317111868225,436,0.21730890047199705,0.1686514164574417,0.16653314104977024
2024-04-30,0.17724045908615582,437,0.1996839782807368,0.16252737437257836,0.15989401292059366
2024-05-31,0.19533670900274758,438,0.1677718820899743,0.1705759850798282,0.17645191641955976
2024-06-30,0.1861986771335784,439,0.16015694312777984,0.1564035343820752,0.17643907973036754
2024-07-31,0.19081221912498725,440,0.21121496631225692,0.20687920550671596,0.1773230355434772
2024-08-31,0.21005724337870224,441,0.16869023360057883,0.1482426112521875,0.13217521482777456
2024-09-30,0.23666730650607093,442,0.18317565223259263,0.1707489096479243,0.16099878407585294
2024-10-31,0.2262684609113219,443,0.22944307384693063,0.25214206334329864,0.22930042603859324
2024-11-30,0.20923198371494167,444,0.2638640764164767,0.21126231600546677,0.22870840426445044
2024-12-31,0.18202319509948572,445,0.20043909977131744,0.1404728461158481,0.1380878714480831
2025-01-31,0.17837617447890342,446,0.16735500239692508,0.20089595007778865,0.17634978223831924
2025-02-28,0.17024264228413144,447,0.13427967345259634,0.13899083027021872,0.13626774752863036
2025-03-31,0.18053947022520989,448,0.16378065445666637,0.13067167610228705,0.09829852267609004
2025-04-30,0.20690584150917912,449,0.15629368800551569,0.17897398165654116,0.14606607633673055
2025-05-31,0.2002102550021838,450,0.18653544422932078,0.1616466452198474,0.14850453481638773
2025-06-30,0.19987940515734293,451,0.23741934375419851,0.20981498993493256,0.17206772603916792
2025-07-31,0.21320283107099836,452,0.18379846810992911,0.17241572426928792,0.17232880554779775
2025-08-31,0.22659797069996035,453,0.18357158784705296,0.1732276090685474,0.17544710221215326
2025-09-30,0.2596719477862197,454,0.22270031635167767,0.24465564525222802,0.23779132949196857
2025-10-31,0.2792890369438181,455,0.23593787383727255,0.21706935845819758,0.22484441166992844
2025-11-30,0.3331949815551072,456,0.29115038572885216,0.26197448884432445,0.2660421651420352
2025-12-31,0.3843343311151033,457,0.2934500652059368,0.31272855623484447,0.28641938589128035
